quoted_date,uom,requested_date,qty_G00,id,qty_shipped,knitter,updated_by,job,note,created_date,internal_notes,close_dt,knit_style_base,created_by,seconds,instructions,balance,sched_done_dt,qty_received,knit_start,sched_enter_dt,customer_service_rep,ship_to_processor,active,schedule_status,unit_cost_yarn,machine,knit_version,modified,costing_exception_overridden,knit_price,related_dye_order_plan,purchase_order,sched_done_by,bki,split_from,serial_number,sched_enter_by,status,qty_ordered,ship_to
2025-09-19,lbs,2025-09-19,,6532,1738.8,1,5,33818,,2025-08-11 12:27:58.972806,,,"{'base_style': 'CEE2837', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 2166, 'active': 1, 'foreign_id': 3738}",72,53.8,,315,,1685,2025-08-11,2025-08-11 12:27:58.972806,19,,1,Required,1.52765,201,"{'created_time': '12:25:43.817264', 'target_yard_cut_wt': '39.30', 'price': '1.25', 'modified': '2025-09-04 09:19:33.363333', 'foreign_id': 8468, 'roll_size': '250', 'act_yard_cut_wt': '41.20', 'knit_style_base': 2166, 'id': 6304, 'active': 1, 'version': '1CL', 'created_date': '2025-08-11'}",2025-09-11 18:51:11.692747,0,1.25,8983.0,,,45433,,K2508029,72,Open,2000,
2025-09-19,lbs,2025-09-19,0,6531,8119.9,1,72,33817,,2025-08-11 12:21:54.198297,,,"{'id': 2131, 'active': 1, 'foreign_id': 3695, 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CEE2839'}",72,266.2,,6646.3,,7853.7,2025-08-18,2025-08-11 12:21:54.198297,19,,1,Required,1.451618,213,"{'knit_style_base': 2131, 'act_yard_cut_wt': '41.82', 'version': '1CL', 'created_date': '2025-08-11', 'active': 1, 'id': 6303, 'price': '1.25', 'modified': '2025-08-25 13:22:03.155486', 'created_time': '12:16:32.67744', 'target_yard_cut_wt': '37.50', 'roll_size': '250', 'foreign_id': 8466}",2025-09-11 19:26:09.397681,0,1.25,8982.0,,,45336,,K2508028,72,Open,14500,
2025-09-12,lbs,2025-09-12,,6530,5453.2,1,72,33816,,2025-08-11 12:20:43.981143,,,"{'base_style': 'CEE2838', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 2130, 'active': 1, 'foreign_id': 3694}",72,520.8,,11317.6,,4932.4,2025-08-18,2025-08-11 12:20:43.981143,19,,1,Required,1.44976,211,"{'created_time': '14:53:04.760625', 'target_yard_cut_wt': '42.00', 'price': '1.25', 'modified': '2025-09-11 08:36:50.729391', 'foreign_id': 8394, 'roll_size': '250', 'act_yard_cut_wt': '42.60', 'knit_style_base': 2130, 'id': 6240, 'active': 1, 'version': '1IN', 'created_date': '2025-07-18'}",2025-09-05 21:26:09.752631,0,1.25,8981.0,,,45335,,K2508027,72,Open,16250,
2025-09-12,lbs,2025-09-12,,6529,3185.9,1,72,33815,,2025-08-11 12:06:44.255975,,,"{'base_style': 'CEE2840', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'foreign_id': 4009, 'active': 1, 'id': 2395}",72,245.2,,4809.3,,2940.7,2025-08-25,2025-08-11 12:06:44.255975,19,,1,Required,1.45034,212,"{'created_time': '16:28:00.488442', 'target_yard_cut_wt': '39.60', 'price': '1.25', 'modified': '2025-09-04 08:21:48.792353', 'foreign_id': 8433, 'roll_size': '250', 'act_yard_cut_wt': '40.80', 'knit_style_base': 2395, 'active': 1, 'id': 6274, 'version': '1ICG', 'created_date': '2025-07-29'}",2025-09-11 12:01:12.773992,0,1.25,8980.0,,,45378,,K2508026,72,Open,7750,
2025-09-12,lbs,2025-09-12,,6528,,1,72,33814,,2025-08-11 12:03:47.984455,,,"{'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CEE2841', 'active': 1, 'id': 2412, 'foreign_id': 4029}",72,,,3250,,0,2025-08-18,2025-08-11 12:03:47.984455,19,,1,Required,1.53623,,"{'created_date': '2025-08-27', 'version': '1D', 'active': 1, 'id': 6347, 'knit_style_base': 2412, 'act_yard_cut_wt': '39.64', 'roll_size': '250', 'foreign_id': 8517, 'modified': '2025-09-03 15:55:14.925198', 'price': '1.25', 'target_yard_cut_wt': '37.50', 'created_time': '14:37:09.920219'}",2025-09-12 09:34:03.632315,0,1.25,8979.0,,,,,K2508025,72,Open,3250,
,lbs,2025-08-15,0,6527,272.8,1,9,33813,,2025-08-11 11:50:02.646514,,,"{'foreign_id': 5452, 'id': 3505, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5524'}",9,25.7,,1.90000000000001,,247.1,2025-08-12,2025-08-11 11:50:02.646514,1,3.0,1,Required,1.245619,96,"{'act_yard_cut_wt': '15.10', 'knit_style_base': 3505, 'id': 6286, 'active': 1, 'version': '0', 'created_date': '2025-08-01', 'created_time': '16:15:53.543575', 'target_yard_cut_wt': '14.75', 'price': '2.00', 'modified': '2025-09-11 14:11:44.190715', 'foreign_id': 8445, 'roll_size': '83'}",2025-09-06 20:56:10.178874,0,2.00,,,,,,K2508024,9,Open,249,
,lbs,2025-08-15,51.3,6526,42.7,1,10,33799,,2025-08-08 15:30:04.706127,,,"{'id': 1909, 'active': 1, 'foreign_id': 3396, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5138'}",10,,,18,,94.0,2025-08-11,2025-08-08 15:30:04.706127,2,,1,,2.84,,"{'price': '0.55', 'modified': '2025-07-25 14:49:26.412292', 'created_time': '08:46:17.923187', 'target_yard_cut_wt': '9.75', 'roll_size': '56', 'foreign_id': 5331, 'knit_style_base': 1909, 'act_yard_cut_wt': '9.00', 'version': '0', 'created_date': '2022-08-23', 'id': 3611, 'active': 1}",2025-09-05 11:31:29.493477,0,0.55,,Email 8/8,,,,K2508023,10,Open,112,
,lbs,2025-08-15,1158.6,6525,1197.5,1,10,33798,,2025-08-08 15:29:15.345256,,,"{'base_style': 'CF5136', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 1908, 'foreign_id': 3394}",10,38.6,,0,,2317.5,2025-08-11,2025-08-08 15:29:15.345256,2,,1,,2.84,,"{'price': '0.55', 'modified': '2025-06-27 15:34:31.113724', 'created_time': '08:33:38.71941', 'target_yard_cut_wt': '8.9', 'roll_size': '50', 'foreign_id': 5329, 'knit_style_base': 1908, 'act_yard_cut_wt': '7.95', 'version': '0', 'created_date': '2022-08-23', 'id': 3610, 'active': 1}",2025-09-06 12:21:30.65239,0,0.55,,Email 8/8,,,,K2508022,10,Open,2300,
,lbs,2025-10-03,,6524,,1,9,33795,,2025-08-08 13:39:17.951685,,,"{'active': 1, 'id': 542, 'foreign_id': 290, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '751SM0780'}",9,,,6100,,0,2025-09-01,2025-08-08 13:39:17.951685,1,3.0,1,Required,3.3911,88,"{'foreign_id': 290, 'roll_size': '125', 'target_yard_cut_wt': '29.00', 'created_time': '09:59:43.909493', 'modified': '2023-11-29 22:58:58.768231', 'price': '1.25', 'active': 1, 'id': 1045, 'created_date': '2018-06-22', 'version': '1', 'act_yard_cut_wt': '28.36', 'knit_style_base': 542}",2025-08-08 13:39:17.951685,0,1.25,,,,,,K2508021,9,Open,6100,
,lbs,2025-10-03,81,6523,1304.0,1,9,33794,,2025-08-08 13:38:16.836029,,,"{'foreign_id': 399, 'active': 1, 'id': 657, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '721SM0470'}",9,11.1,,1626.1,,1373.9,2025-08-18,2025-08-08 13:38:16.836029,1,3.0,1,Required,4.19,45,"{'id': 1207, 'active': 1, 'version': 'U', 'created_date': '2018-07-20', 'act_yard_cut_wt': '25.98', 'knit_style_base': 657, 'foreign_id': 389, 'roll_size': '80', 'created_time': '16:48:33.114705', 'target_yard_cut_wt': '27.00', 'price': '0.60', 'modified': '2023-12-08 14:23:47.553408'}",2025-09-12 23:26:23.589427,0,0.60,,,,,,K2508020,9,Open,3000,
,lbs,2025-10-03,,6522,1184,1,5,33793,,2025-08-08 13:36:01.437907,,,"{'foreign_id': 644, 'active': 1, 'id': 422, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1SM0470'}",9,,,6816,,1184,2025-09-15,2025-08-08 13:36:01.437907,1,3.0,1,Required,4.19,127,"{'modified': '2023-11-29 22:59:37.035053', 'price': '0.60', 'target_yard_cut_wt': '19.70', 'created_time': '16:46:28.100415', 'roll_size': '100', 'foreign_id': 692, 'knit_style_base': 422, 'act_yard_cut_wt': '22.58', 'created_date': '2018-10-03', 'version': '30G', 'active': 1, 'id': 860}",2025-09-11 21:41:09.914388,0,0.60,,,,,,K2508019,9,Open,8000,
,lbs,2025-08-22,,6521,40.7,1,9,33784,,2025-08-08 11:25:53.49976,,,"{'foreign_id': 5455, 'id': 3508, 'active': 1, 'base_style': 'CF5526', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",9,,,0,,40.7,2025-08-15,2025-08-08 11:25:53.49976,1,4.0,1,Required,4.05,103,"{'roll_size': '40', 'foreign_id': 8455, 'modified': '2025-09-11 13:36:04.17199', 'price': '1.25', 'target_yard_cut_wt': '15.2', 'created_time': '16:37:33.394814', 'created_date': '2025-08-06', 'version': '0', 'active': 1, 'id': 6296, 'knit_style_base': 3508, 'act_yard_cut_wt': '16.40'}",2025-09-05 23:36:11.880555,0,1.25,8975.0,PE-ACS-2407-OY1-023,,,,K2508018,9,Open,40,
,lbs,2025-08-15,,6520,51.1,1,80,33782,,2025-08-08 11:12:47.529642,,,"{'foreign_id': 5460, 'id': 3511, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B4798A'}",80,13.1,,0,,38,2025-08-12,2025-08-08 11:12:47.529642,16,,1,Required,1.310974,158,"{'target_yard_cut_wt': '17.2', 'created_time': '14:24:46.843591', 'modified': '2025-09-05 10:43:31.096757', 'price': '0.85', 'foreign_id': 8458, 'roll_size': '36', 'act_yard_cut_wt': '16.75', 'knit_style_base': 3511, 'active': 1, 'id': 6299, 'created_date': '2025-08-07', 'version': '1'}",2025-09-05 09:26:10.304051,0,0.85,,,,45324,,K2508017,80,Open,36,
2025-08-07,lbs,2025-08-07,17.9,6519,,1,10,33770,,2025-08-07 15:07:36.880784,,,"{'id': 3506, 'active': 1, 'foreign_id': 5453, 'base_style': 'CF5525', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",10,,Celanese,2.1,,17.9,2025-08-07,2025-08-07 15:07:36.880784,2,,1,,3.835791,,"{'act_yard_cut_wt': None, 'knit_style_base': 3506, 'id': 6291, 'active': 1, 'created_date': '2025-08-05', 'version': '0', 'target_yard_cut_wt': '7', 'created_time': '09:03:46.119523', 'modified': '2025-08-07 15:10:57.175905', 'price': '0.00', 'foreign_id': 8450, 'roll_size': '20'}",2025-08-11 19:26:09.224754,0,0.01,,,,,,K2508016,10,Open,20,
,lbs,2025-08-22,,6518,,1,80,33763,,2025-08-07 14:05:43.036411,,,"{'id': 3509, 'active': 1, 'foreign_id': 5456, 'base_style': 'CEE4797A', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",80,,,50,,0,2025-08-15,2025-08-07 14:05:43.036411,16,,1,Required,1.818001,123,"{'roll_size': '50', 'foreign_id': 8456, 'price': '1.25', 'modified': '2025-08-07 14:03:22.507164', 'created_time': '10:53:52.322282', 'target_yard_cut_wt': '24.4', 'version': '1', 'created_date': '2025-08-07', 'active': 1, 'id': 6297, 'knit_style_base': 3509, 'act_yard_cut_wt': None}",2025-08-25 16:32:06.172867,0,1.25,8972.0,,,45319,,K2508015,80,Open,50,
,lbs,2025-08-22,,6517,,1,80,33762,,2025-08-07 13:13:11.627273,,,"{'active': 1, 'id': 3507, 'foreign_id': 5454, 'base_style': 'CEE4795A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",80,,,50,,0,2025-08-13,2025-08-07 13:13:11.627273,16,,1,Required,2.514505,123,"{'active': 1, 'id': 6294, 'created_date': '2025-08-06', 'version': '1', 'act_yard_cut_wt': None, 'knit_style_base': 3507, 'foreign_id': 8453, 'roll_size': '50', 'target_yard_cut_wt': '25.3', 'created_time': '15:43:09.598817', 'modified': '2025-08-08 16:13:31.543479', 'price': '1.25'}",2025-09-12 09:34:05.694129,0,1.25,8971.0,,,45318,,K2508014,80,Open,50,
2025-10-31,lbs,2025-10-31,991,6516,7909.3,1,72,33750,,2025-08-06 16:15:22.295231,,,"{'foreign_id': 4699, 'id': 2908, 'active': 1, 'base_style': 'C1B4312A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING'}",72,687.2,,7786.9,,8213.1,2025-08-07,2025-08-06 16:15:22.295231,19,,1,Complete,2.61963,190,"{'roll_size': '250', 'foreign_id': 8409, 'price': '0.85', 'modified': '2025-08-05 10:24:30.970851', 'created_time': '15:34:58.196167', 'target_yard_cut_wt': '34.5', 'version': '2RECA', 'created_date': '2025-07-22', 'active': 1, 'id': 6252, 'knit_style_base': 2908, 'act_yard_cut_wt': '32.65'}",2025-09-12 15:16:12.431621,0,0.85,8968.0,,,45312,,K2508013,72,Open,16000,
,lbs,2025-08-18,242.1,6515,216.0,1,9,33748,,2025-08-06 15:33:59.227194,,,"{'foreign_id': 5008, 'active': 1, 'id': 3287, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'base_style': 'CF5430'}",9,17.4,,0,,440.7,2025-08-15,2025-08-06 15:33:59.227194,1,4.0,1,Required,0.22562,65,"{'created_time': '09:37:23.286787', 'target_yard_cut_wt': '14.00', 'price': '0.50', 'modified': '2025-08-25 12:48:50.606575', 'foreign_id': 7677, 'roll_size': '30', 'act_yard_cut_wt': '11.00', 'knit_style_base': 3287, 'id': 5874, 'active': 1, 'version': '0', 'created_date': '2024-09-18'}",2025-08-22 21:51:11.444809,0,0.50,,ML8624-SC,,,,K2508012,9,Open,320,
,lbs,2025-08-29,0,6514,2115.9,1,9,33747,,2025-08-06 15:32:45.0462,,,"{'foreign_id': 5094, 'active': 1, 'id': 3217, 'base_style': 'CF5436', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None}",9,135.7,,0,,1980.2,2025-08-11,2025-08-06 15:32:45.0462,1,5.0,1,Required,0,27,"{'roll_size': '50', 'foreign_id': 7803, 'modified': '2025-09-02 13:39:54.55117', 'price': '0.70', 'target_yard_cut_wt': '14.50', 'created_time': '15:13:11.419134', 'created_date': '2024-10-24', 'version': '0', 'active': 1, 'id': 5746, 'knit_style_base': 3217, 'act_yard_cut_wt': '17.55'}",2025-09-06 19:46:09.384016,0,0.70,,ML8624-SC,,,,K2508011,9,Open,1800,
,lbs,2025-09-05,889.7,6513,2.1,1,9,33746,,2025-08-06 15:31:34.717005,,,"{'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5459', 'id': 3289, 'active': 1, 'foreign_id': 5157}",9,2.1,,1510.3,,889.7,2025-08-25,2025-08-06 15:31:34.717005,1,4.0,1,Required,0,58,"{'target_yard_cut_wt': '10.00', 'created_time': '16:01:26.261629', 'modified': '2025-06-26 16:24:19.368616', 'price': '0.50', 'foreign_id': 7893, 'roll_size': '50', 'act_yard_cut_wt': '10.15', 'knit_style_base': 3289, 'id': 5875, 'active': 1, 'created_date': '2024-12-03', 'version': '0'}",2025-09-13 00:26:38.51841,0,0.50,,ML8624-SC,,,,K2508010,9,Open,2400,
2025-12-05,lbs,2025-12-05,242,6512,4066.7,1,72,33738,,2025-08-06 12:52:45.424054,,,"{'active': 1, 'id': 2618, 'foreign_id': 4304, 'base_style': 'CEE4078', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,557.1,,2498.4,,3751.6,2025-08-11,2025-08-06 12:52:45.424054,19,,1,Complete,2.85235,221,"{'modified': '2025-09-05 09:32:30.247264', 'price': '1.25', 'target_yard_cut_wt': '29.85', 'created_time': '11:50:41.8658', 'roll_size': '250', 'foreign_id': 8404, 'knit_style_base': 2618, 'act_yard_cut_wt': '31.50', 'created_date': '2025-07-22', 'version': '2A', 'id': 6247, 'active': 1}",2025-09-12 19:46:09.075878,0,1.25,8967.0,,,45308,,K2508009,72,Open,6250,
2025-08-15,lbs,2025-08-15,,6511,2530,1,72,33733,,2025-08-06 09:26:46.284411,,,"{'base_style': 'CEE4293A', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 2889, 'active': 1, 'foreign_id': 4674}",72,,,0,,2530,2025-08-06,2025-08-06 09:26:46.284411,19,,1,Complete,3.36434,135,"{'knit_style_base': 2889, 'act_yard_cut_wt': '32.0', 'created_date': '2025-08-05', 'version': '1V', 'id': 6292, 'active': 1, 'modified': '2025-08-28 10:00:06.316783', 'price': '1.25', 'target_yard_cut_wt': '29.85', 'created_time': '16:03:19.472927', 'roll_size': '250', 'foreign_id': 8451}",2025-08-28 09:36:10.808371,0,1.25,8963.0,,,45299,,K2508008,72,Open,1250,
,lbs,2025-08-15,,6508,,1,80,33705,,2025-08-04 16:49:10.684985,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'CEE4751A', 'foreign_id': 5378, 'id': 3445, 'active': 1}",80,,,50,,0,2025-08-15,2025-08-04 16:49:10.684985,16,,1,Required,1.788021,123,"{'knit_style_base': 3445, 'act_yard_cut_wt': None, 'version': '2', 'created_date': '2025-08-04', 'active': 1, 'id': 6290, 'price': '1.25', 'modified': '2025-08-04 15:35:21.455636', 'created_time': '15:35:21.455636', 'target_yard_cut_wt': '24.4', 'roll_size': '50', 'foreign_id': 8449}",2025-08-04 16:53:06.16055,0,1.25,,,,45287,,K2508005,80,Open,50,
2025-09-30,lbs,2025-09-30,70.2,6507,633.2,1,72,33702,,2025-08-04 16:09:31.942237,,,"{'foreign_id': 5424, 'id': 3478, 'active': 1, 'base_style': 'CT4785', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",72,2.3,,4498.9,,701.1,2025-08-05,2025-08-04 16:09:31.942237,19,,1,Complete,1.06,92,"{'roll_size': '52', 'foreign_id': 8396, 'modified': '2025-09-05 10:34:26.512055', 'price': '1.05', 'target_yard_cut_wt': '3.9', 'created_time': '15:11:07.968165', 'created_date': '2025-07-18', 'version': '1', 'id': 6242, 'active': 1, 'knit_style_base': 3478, 'act_yard_cut_wt': '4.05'}",2025-09-02 21:36:15.205997,0,1.05,,,,45286,,K2508004,72,Open,5200,
2025-08-29,lbs,2025-08-29,,6504,3005.5,1,72,33677,,2025-08-01 14:29:02.093912,,,"{'active': 1, 'id': 2991, 'foreign_id': 4806, 'base_style': 'C1B4125A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,14.5,,2009,,2991,2025-08-04,2025-08-01 14:29:02.093912,19,,1,Complete,2.4493,197,"{'foreign_id': 8444, 'roll_size': '250', 'created_time': '14:13:52.028702', 'target_yard_cut_wt': '19', 'price': '0.85', 'modified': '2025-08-18 14:18:18.621987', 'id': 6285, 'active': 1, 'version': '1CO', 'created_date': '2025-08-01', 'act_yard_cut_wt': '18.40', 'knit_style_base': 2991}",2025-09-04 22:06:11.37059,0,0.85,8953.0,,,45278,,K2508001,72,Open,5000,
,lbs,2025-08-15,,6503,85.2,1,80,33661,,2025-07-31 16:24:00.064369,,,"{'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4746A', 'active': 1, 'id': 3438, 'foreign_id': 5369}",80,29.8,,0,,55.4,2025-08-08,2025-07-31 16:24:00.064369,16,,1,Required,1.559905,147,"{'foreign_id': 8302, 'roll_size': '45', 'target_yard_cut_wt': '28.35', 'created_time': '14:52:53.377217', 'modified': '2025-08-18 14:14:06.619509', 'price': '0.85', 'id': 6163, 'active': 1, 'created_date': '2025-06-10', 'version': '1', 'act_yard_cut_wt': '29.250', 'knit_style_base': 3438}",2025-08-14 22:41:09.512432,0,0.85,8952.0,,,45279,,K2507116,80,Open,45,
,lbs,2025-08-08,21.6,6501,,1,10,33653,,2025-07-31 13:39:58.684799,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5517', 'foreign_id': 5443, 'id': 3496, 'active': 1}",80,,Celanese,0,,21.6,2025-08-05,2025-07-31 13:39:58.684799,2,,1,Required,2.877864,17,"{'modified': '2025-08-05 07:58:05.859773', 'price': None, 'target_yard_cut_wt': '10.8', 'created_time': '11:51:39.808547', 'roll_size': '20', 'foreign_id': 8435, 'knit_style_base': 3496, 'act_yard_cut_wt': '10.00', 'created_date': '2025-07-30', 'version': '0', 'id': 6276, 'active': 1}",2025-08-06 17:51:13.554279,0,0.01,,,,45270,,K2507114,80,Open,20,
,lbs,2025-08-08,22,6500,,1,10,33652,,2025-07-31 13:35:39.848762,,,"{'base_style': 'CF5523', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'foreign_id': 5449, 'id': 3502, 'active': 1}",80,,Celanese,0,,22,2025-08-05,2025-07-31 13:35:39.848762,2,,1,Required,0.927699,17,"{'roll_size': '20', 'foreign_id': 8441, 'modified': '2025-08-08 11:30:14.12297', 'price': None, 'target_yard_cut_wt': '9.8', 'created_time': '12:07:43.222441', 'created_date': '2025-07-30', 'version': '0', 'active': 1, 'id': 6282, 'knit_style_base': 3502, 'act_yard_cut_wt': None}",2025-08-11 19:01:11.208992,0,0.01,,,,45269,,K2507113,80,Open,20,
,lbs,2025-08-08,18.2,6499,,1,10,33649,,2025-07-31 11:33:06.994887,,,"{'active': 1, 'id': 3501, 'foreign_id': 5448, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5522'}",80,,Celanese,1.8,,18.2,2025-08-05,2025-07-31 11:33:06.994887,2,,1,Required,3.835791,17,"{'active': 1, 'id': 6281, 'version': '0', 'created_date': '2025-07-30', 'act_yard_cut_wt': None, 'knit_style_base': 3501, 'foreign_id': 8440, 'roll_size': '20', 'created_time': '12:05:02.673628', 'target_yard_cut_wt': '7', 'price': None, 'modified': '2025-08-05 09:03:09.881673'}",2025-08-08 17:56:09.3886,0,0.01,,,,45268,,K2507112,80,Open,20,
,lbs,2025-08-08,43.8,6497,,1,10,33647,,2025-07-31 11:28:07.752173,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5520', 'foreign_id': 5446, 'id': 3499, 'active': 1}",80,,Celanese,0,,43.8,2025-08-05,2025-07-31 11:28:07.752173,2,,1,Required,1.62435,17,"{'target_yard_cut_wt': '9', 'created_time': '12:00:37.777007', 'modified': '2025-08-05 09:02:39.812621', 'price': '0.00', 'foreign_id': 8438, 'roll_size': '20', 'act_yard_cut_wt': None, 'knit_style_base': 3499, 'id': 6279, 'active': 1, 'created_date': '2025-07-30', 'version': '0'}",2025-08-11 18:31:11.037156,0,0.01,,,,45266,,K2507110,80,Open,40,
,lbs,2025-08-08,51.9,6496,,1,10,33646,,2025-07-31 11:24:22.014866,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5519', 'foreign_id': 5445, 'id': 3498, 'active': 1}",80,,Celanese,48.1,,51.9,2025-08-05,2025-07-31 11:24:22.014866,2,,1,Required,1.51671,17,"{'target_yard_cut_wt': '9', 'created_time': '11:59:22.928105', 'modified': '2025-08-05 09:02:24.624607', 'price': '0.00', 'foreign_id': 8437, 'roll_size': '20', 'act_yard_cut_wt': None, 'knit_style_base': 3498, 'active': 1, 'id': 6278, 'created_date': '2025-07-30', 'version': '0'}",2025-08-11 18:46:08.344046,0,0.01,,,,45265,,K2507109,80,Open,100,
,lbs,2025-08-08,46.3,6495,,1,10,33645,,2025-07-31 11:21:10.299305,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5518', 'foreign_id': 5444, 'active': 1, 'id': 3497}",80,,Celanese,0,,46.3,2025-08-05,2025-07-31 11:21:10.299305,2,,1,Required,1.51671,17,"{'target_yard_cut_wt': '9', 'created_time': '11:55:02.915819', 'modified': '2025-08-05 09:02:02.953153', 'price': '0.00', 'foreign_id': 8436, 'roll_size': '20', 'act_yard_cut_wt': None, 'knit_style_base': 3497, 'id': 6277, 'active': 1, 'created_date': '2025-07-30', 'version': '0'}",2025-08-11 19:16:12.307685,0,0.01,,,,45263,,K2507108,80,Open,40,
